username,scrobble_date,artist,track,album,insertion_date,genre
marisalgueiro,2022-02-05 15:13:50.000,H.E.R.,Come Through (feat. Chris Brown),Back Of My Mind,2024-06-17 13:07:27.799,Sundown Soul
pedrokuchpil,2021-09-22 20:50:24.000,Slayer,God Send Death,God Hates Us All,2024-06-17 15:50:05.600,thrash metal
pedrokuchpil,2021-09-22 20:50:24.000,Slayer,God Send Death,God Hates Us All,2024-06-17 15:50:05.600,metal
pedrokuchpil,2021-09-22 20:50:24.000,Slayer,God Send Death,God Hates Us All,2024-06-17 15:50:05.600,Slayer
pedrokuchpil,2021-09-22 20:50:24.000,Slayer,God Send Death,God Hates Us All,2024-06-17 15:50:05.600,heavy metal
pedrokuchpil,2021-09-22 20:50:24.000,Slayer,God Send Death,God Hates Us All,2024-06-17 15:50:05.600,thrash
marisalgueiro,2024-01-25 16:30:12.000,BTS,INTRODUCTION : YOUTH,YOUTH,2024-06-17 13:04:13.363,japanese
marisalgueiro,2024-01-25 16:30:12.000,BTS,INTRODUCTION : YOUTH,YOUTH,2024-06-17 13:04:13.363,JPop
marisalgueiro,2024-01-25 16:30:12.000,BTS,INTRODUCTION : YOUTH,YOUTH,2024-06-17 13:04:13.363,j-pop
marisalgueiro,2024-01-25 16:30:12.000,BTS,INTRODUCTION : YOUTH,YOUTH,2024-06-17 13:04:13.363,korean pop in japanese
isaaflintz,2022-12-15 19:07:21.000,Sean Kingston,Beautiful Girls,Beautiful Girls,2024-06-17 14:46:56.743,rnb
isaaflintz,2022-12-15 19:07:21.000,Sean Kingston,Beautiful Girls,Beautiful Girls,2024-06-17 14:46:56.743,reggae
isaaflintz,2022-12-15 19:07:21.000,Sean Kingston,Beautiful Girls,Beautiful Girls,2024-06-17 14:46:56.743,Sean Kingston
isaaflintz,2022-12-15 19:07:21.000,Sean Kingston,Beautiful Girls,Beautiful Girls,2024-06-17 14:46:56.743,pop
isaaflintz,2022-12-15 19:07:21.000,Sean Kingston,Beautiful Girls,Beautiful Girls,2024-06-17 14:46:56.743,Hip-Hop
rafinhaperry,2022-07-16 19:59:59.000,Lorde,The Louvre,Melodrama,2024-06-17 16:00:47.887,synthpop
rafinhaperry,2022-07-16 19:59:59.000,Lorde,The Louvre,Melodrama,2024-06-17 16:00:47.887,art pop
rafinhaperry,2022-07-16 19:59:59.000,Lorde,The Louvre,Melodrama,2024-06-17 16:00:47.887,pop
rafinhaperry,2022-07-16 19:59:59.000,Lorde,The Louvre,Melodrama,2024-06-17 16:00:47.887,electropop
rafinhaperry,2022-07-16 19:59:59.000,Lorde,The Louvre,Melodrama,2024-06-17 16:00:47.887,alternative
rafinhaperry,2024-06-06 19:40:10.000,Charli XCX,detonate,how i'm feeling now,2024-06-17 15:56:33.395,electropop
rafinhaperry,2024-06-06 19:40:10.000,Charli XCX,detonate,how i'm feeling now,2024-06-17 15:56:33.395,hyperpop
rafinhaperry,2024-06-06 19:40:10.000,Charli XCX,detonate,how i'm feeling now,2024-06-17 15:56:33.395,bubblegum bass
rafinhaperry,2024-06-06 19:40:10.000,Charli XCX,detonate,how i'm feeling now,2024-06-17 15:56:33.395,glitch pop
rafinhaperry,2024-06-06 19:40:10.000,Charli XCX,detonate,how i'm feeling now,2024-06-17 15:56:33.395,2-step
Luca1_2_3,2021-07-12 16:53:19.000,Fontaines D.C.,Boys in the Better Land,Dogrel,2024-06-17 14:40:29.648,Crank wave
Luca1_2_3,2021-07-12 16:53:19.000,Fontaines D.C.,Boys in the Better Land,Dogrel,2024-06-17 14:40:29.648,spoken word
Luca1_2_3,2021-07-12 16:53:19.000,Fontaines D.C.,Boys in the Better Land,Dogrel,2024-06-17 14:40:29.648,post-punk
Luca1_2_3,2021-07-12 16:53:19.000,Fontaines D.C.,Boys in the Better Land,Dogrel,2024-06-17 14:40:29.648,indie rock
Luca1_2_3,2021-07-12 16:53:19.000,Fontaines D.C.,Boys in the Better Land,Dogrel,2024-06-17 14:40:29.648,indie
isaaflintz,2023-07-27 16:38:09.000,Lana Del Rey,Doin' Time,Norman Fucking Rockwell!,2024-06-17 14:45:49.948,cover
isaaflintz,2023-07-27 16:38:09.000,Lana Del Rey,Doin' Time,Norman Fucking Rockwell!,2024-06-17 14:45:49.948,trip hop
isaaflintz,2023-07-27 16:38:09.000,Lana Del Rey,Doin' Time,Norman Fucking Rockwell!,2024-06-17 14:45:49.948,alternative
isaaflintz,2023-07-27 16:38:09.000,Lana Del Rey,Doin' Time,Norman Fucking Rockwell!,2024-06-17 14:45:49.948,indie pop
isaaflintz,2023-07-27 16:38:09.000,Lana Del Rey,Doin' Time,Norman Fucking Rockwell!,2024-06-17 14:45:49.948,pop
marisalgueiro,2020-08-19 20:02:14.000,Agust D,People,D-2,2024-06-17 13:09:13.804,Fave
marisalgueiro,2020-08-19 20:02:14.000,Agust D,People,D-2,2024-06-17 13:09:13.804,soty
marisalgueiro,2020-08-19 20:02:14.000,Agust D,People,D-2,2024-06-17 13:09:13.804,hip hop
marisalgueiro,2020-08-19 20:02:14.000,Agust D,People,D-2,2024-06-17 13:09:13.804,adora
marisalgueiro,2020-08-19 20:02:14.000,Agust D,People,D-2,2024-06-17 13:09:13.804,changed the trajectory of my life
Daniel_Peq,2024-01-27 15:46:58.000,Counting Crows,Accidentally in Love,00s Anthems,2024-06-17 15:01:46.529,Soundtrack
Daniel_Peq,2024-01-27 15:46:58.000,Counting Crows,Accidentally in Love,00s Anthems,2024-06-17 15:01:46.529,rock
Daniel_Peq,2024-01-27 15:46:58.000,Counting Crows,Accidentally in Love,00s Anthems,2024-06-17 15:01:46.529,happy
Daniel_Peq,2024-01-27 15:46:58.000,Counting Crows,Accidentally in Love,00s Anthems,2024-06-17 15:01:46.529,Love
Daniel_Peq,2024-01-27 15:46:58.000,Counting Crows,Accidentally in Love,00s Anthems,2024-06-17 15:01:46.529,shrek
pascgabs,2017-03-22 02:41:41.000,The Front Bottoms,Funny You Should Ask,Talon of the Hawk,2024-06-17 15:46:57.222,indie
pascgabs,2017-03-22 02:41:41.000,The Front Bottoms,Funny You Should Ask,Talon of the Hawk,2024-06-17 15:46:57.222,rock
pascgabs,2017-03-22 02:41:41.000,The Front Bottoms,Funny You Should Ask,Talon of the Hawk,2024-06-17 15:46:57.222,indie rock
pascgabs,2017-03-22 02:41:41.000,The Front Bottoms,Funny You Should Ask,Talon of the Hawk,2024-06-17 15:46:57.222,guilty pleasure
pascgabs,2017-03-22 02:41:41.000,The Front Bottoms,Funny You Should Ask,Talon of the Hawk,2024-06-17 15:46:57.222,somafm
rafinhaperry,2018-12-31 17:22:11.000,Taylor Swift,...Ready for It?,reputation,2024-06-17 16:05:18.739,pop
rafinhaperry,2018-12-31 17:22:11.000,Taylor Swift,...Ready for It?,reputation,2024-06-17 16:05:18.739,Hip-Hop
rafinhaperry,2018-12-31 17:22:11.000,Taylor Swift,...Ready for It?,reputation,2024-06-17 16:05:18.739,electropop
rafinhaperry,2018-12-31 17:22:11.000,Taylor Swift,...Ready for It?,reputation,2024-06-17 16:05:18.739,rap
rafinhaperry,2018-12-31 17:22:11.000,Taylor Swift,...Ready for It?,reputation,2024-06-17 16:05:18.739,overrated
Luca1_2_3,2021-03-20 14:45:55.000,Wu-Tang Clan,Wu-Tang Clan Ain't Nuthing Ta F' Wit,Enter The Wu-Tang (36 Chambers) [Expanded Edition],2024-06-17 14:41:14.512,Hip-Hop
Luca1_2_3,2021-03-20 14:45:55.000,Wu-Tang Clan,Wu-Tang Clan Ain't Nuthing Ta F' Wit,Enter The Wu-Tang (36 Chambers) [Expanded Edition],2024-06-17 14:41:14.512,rap
Luca1_2_3,2021-03-20 14:45:55.000,Wu-Tang Clan,Wu-Tang Clan Ain't Nuthing Ta F' Wit,Enter The Wu-Tang (36 Chambers) [Expanded Edition],2024-06-17 14:41:14.512,hip hop
Luca1_2_3,2021-03-20 14:45:55.000,Wu-Tang Clan,Wu-Tang Clan Ain't Nuthing Ta F' Wit,Enter The Wu-Tang (36 Chambers) [Expanded Edition],2024-06-17 14:41:14.512,Wu-Tang Clan
Luca1_2_3,2021-03-20 14:45:55.000,Wu-Tang Clan,Wu-Tang Clan Ain't Nuthing Ta F' Wit,Enter The Wu-Tang (36 Chambers) [Expanded Edition],2024-06-17 14:41:14.512,new york
vicisnotonfire,2017-01-07 20:26:36.000,Kanye West,Ultralight Beam,The Life of Pablo,2024-06-17 15:55:06.382,gospel
vicisnotonfire,2017-01-07 20:26:36.000,Kanye West,Ultralight Beam,The Life of Pablo,2024-06-17 15:55:06.382,rap
vicisnotonfire,2017-01-07 20:26:36.000,Kanye West,Ultralight Beam,The Life of Pablo,2024-06-17 15:55:06.382,Hip-Hop
vicisnotonfire,2017-01-07 20:26:36.000,Kanye West,Ultralight Beam,The Life of Pablo,2024-06-17 15:55:06.382,christian
vicisnotonfire,2017-01-07 20:26:36.000,Kanye West,Ultralight Beam,The Life of Pablo,2024-06-17 15:55:06.382,pop
isaaflintz,2021-05-05 18:24:28.000,St. Vincent,Slow Disco,MASSEDUCTION,2024-06-17 14:50:49.560,art pop
isaaflintz,2021-05-05 18:24:28.000,St. Vincent,Slow Disco,MASSEDUCTION,2024-06-17 14:50:49.560,alternative
isaaflintz,2021-05-05 18:24:28.000,St. Vincent,Slow Disco,MASSEDUCTION,2024-06-17 14:50:49.560,chamber pop
isaaflintz,2021-05-05 18:24:28.000,St. Vincent,Slow Disco,MASSEDUCTION,2024-06-17 14:50:49.560,indie
isaaflintz,2021-05-05 18:24:28.000,St. Vincent,Slow Disco,MASSEDUCTION,2024-06-17 14:50:49.560,pop
Luca1_2_3,2022-10-16 09:06:58.000,Avril Lavigne,Sk8er Boi,Let Go,2024-06-17 14:38:17.919,rock
Luca1_2_3,2022-10-16 09:06:58.000,Avril Lavigne,Sk8er Boi,Let Go,2024-06-17 14:38:17.919,pop
Luca1_2_3,2022-10-16 09:06:58.000,Avril Lavigne,Sk8er Boi,Let Go,2024-06-17 14:38:17.919,pop rock
Luca1_2_3,2022-10-16 09:06:58.000,Avril Lavigne,Sk8er Boi,Let Go,2024-06-17 14:38:17.919,avril lavigne
Luca1_2_3,2022-10-16 09:06:58.000,Avril Lavigne,Sk8er Boi,Let Go,2024-06-17 14:38:17.919,female vocalists
K0KKy,2023-05-10 12:28:17.000,Radiohead,Ful Stop,A Moon Shaped Pool,2024-06-17 12:39:26.415,krautrock
K0KKy,2023-05-10 12:28:17.000,Radiohead,Ful Stop,A Moon Shaped Pool,2024-06-17 12:39:26.415,art rock
K0KKy,2023-05-10 12:28:17.000,Radiohead,Ful Stop,A Moon Shaped Pool,2024-06-17 12:39:26.415,post-punk
K0KKy,2023-05-10 12:28:17.000,Radiohead,Ful Stop,A Moon Shaped Pool,2024-06-17 12:39:26.415,motorik
K0KKy,2023-05-10 12:28:17.000,Radiohead,Ful Stop,A Moon Shaped Pool,2024-06-17 12:39:26.415,electronic
mafekrug,2024-01-02 13:25:27.000,Bruno Mars,Leave the Door Open,An Evening with Silk Sonic,2024-06-17 15:33:17.291,soul
mafekrug,2024-01-02 13:25:27.000,Bruno Mars,Leave the Door Open,An Evening with Silk Sonic,2024-06-17 15:33:17.291,Smooth Soul
mafekrug,2024-01-02 13:25:27.000,Bruno Mars,Leave the Door Open,An Evening with Silk Sonic,2024-06-17 15:33:17.291,Anderson paak
mafekrug,2024-01-02 13:25:27.000,Bruno Mars,Leave the Door Open,An Evening with Silk Sonic,2024-06-17 15:33:17.291,rnb
mafekrug,2024-01-02 13:25:27.000,Bruno Mars,Leave the Door Open,An Evening with Silk Sonic,2024-06-17 15:33:17.291,pop soul
isaaflintz,2023-09-22 16:52:52.000,Mazzy Star,Fade Into You,So Tonight That I Might See,2024-06-17 14:45:24.893,female vocalists
isaaflintz,2023-09-22 16:52:52.000,Mazzy Star,Fade Into You,So Tonight That I Might See,2024-06-17 14:45:24.893,Mellow
isaaflintz,2023-09-22 16:52:52.000,Mazzy Star,Fade Into You,So Tonight That I Might See,2024-06-17 14:45:24.893,dream pop
isaaflintz,2023-09-22 16:52:52.000,Mazzy Star,Fade Into You,So Tonight That I Might See,2024-06-17 14:45:24.893,indie
isaaflintz,2023-09-22 16:52:52.000,Mazzy Star,Fade Into You,So Tonight That I Might See,2024-06-17 14:45:24.893,alternative
Hydraine,2021-01-11 16:45:42.000,girl in red,summer depression,summer depression,2024-06-17 15:27:45.969,indie rock
Hydraine,2021-01-11 16:45:42.000,girl in red,summer depression,summer depression,2024-06-17 15:27:45.969,jangle pop
Hydraine,2021-01-11 16:45:42.000,girl in red,summer depression,summer depression,2024-06-17 15:27:45.969,dream pop
Hydraine,2021-01-11 16:45:42.000,girl in red,summer depression,summer depression,2024-06-17 15:27:45.969,bedroom pop
Hydraine,2021-01-11 16:45:42.000,girl in red,summer depression,summer depression,2024-06-17 15:27:45.969,indie
rafinhaperry,2020-12-13 23:51:02.000,Taylor Swift,tolerate it,evermore,2024-06-17 16:02:26.157,Ballad
rafinhaperry,2020-12-13 23:51:02.000,Taylor Swift,tolerate it,evermore,2024-06-17 16:02:26.157,sad
rafinhaperry,2020-12-13 23:51:02.000,Taylor Swift,tolerate it,evermore,2024-06-17 16:02:26.157,indie
rafinhaperry,2020-12-13 23:51:02.000,Taylor Swift,tolerate it,evermore,2024-06-17 16:02:26.157,alternative
rafinhaperry,2020-12-13 23:51:02.000,Taylor Swift,tolerate it,evermore,2024-06-17 16:02:26.157,folk
Luca1_2_3,2020-01-20 10:43:50.000,El Efecto,O encontro de Lampião com Eike Batista,Pedras e Sonhos,2024-06-17 14:43:27.097,Progressive rock
Luca1_2_3,2020-01-20 10:43:50.000,El Efecto,O encontro de Lampião com Eike Batista,Pedras e Sonhos,2024-06-17 14:43:27.097,motherfuckin rabbits ejaculating sunshine
Luca1_2_3,2020-01-20 10:43:50.000,El Efecto,O encontro de Lampião com Eike Batista,Pedras e Sonhos,2024-06-17 14:43:27.097,baião
marisalgueiro,2023-01-18 10:38:34.000,NCT 127,Come Back,NCT #127 Regular-Irregular - The 1st Album,2024-06-17 13:06:12.774,2018
Hydraine,2021-08-17 17:35:01.000,Sam Smith,Midnight Train,The Thrill of It All (Special Edition),2024-06-17 15:24:44.828,creep
Daniel_Peq,2023-08-25 11:40:48.000,Os Originais Do Samba,Do Lado Direito Da Rua Direita,O Samba É a Corda... Os Originais a Caçamba,2024-06-17 15:02:38.954,samba
Daniel_Peq,2023-08-25 11:40:48.000,Os Originais Do Samba,Do Lado Direito Da Rua Direita,O Samba É a Corda... Os Originais a Caçamba,2024-06-17 15:02:38.954,brazilian
Daniel_Peq,2023-08-25 11:40:48.000,Os Originais Do Samba,Do Lado Direito Da Rua Direita,O Samba É a Corda... Os Originais a Caçamba,2024-06-17 15:02:38.954,best
Daniel_Peq,2023-08-25 11:40:48.000,Os Originais Do Samba,Do Lado Direito Da Rua Direita,O Samba É a Corda... Os Originais a Caçamba,2024-06-17 15:02:38.954,Sommer
Hydraine,2022-04-04 16:59:26.000,Harry Styles,Adore You,Fine Line,2024-06-17 15:20:19.545,pop
Hydraine,2022-04-04 16:59:26.000,Harry Styles,Adore You,Fine Line,2024-06-17 15:20:19.545,2010s
Hydraine,2022-04-04 16:59:26.000,Harry Styles,Adore You,Fine Line,2024-06-17 15:20:19.545,rock
Hydraine,2022-04-04 16:59:26.000,Harry Styles,Adore You,Fine Line,2024-06-17 15:20:19.545,2019
Hydraine,2022-04-04 16:59:26.000,Harry Styles,Adore You,Fine Line,2024-06-17 15:20:19.545,british
Luca1_2_3,2020-04-18 21:26:12.000,Kurt Vile,Pretty Pimpin,b'lieve i'm goin down...,2024-06-17 14:43:08.999,indie rock
Luca1_2_3,2020-04-18 21:26:12.000,Kurt Vile,Pretty Pimpin,b'lieve i'm goin down...,2024-06-17 14:43:08.999,indie
Luca1_2_3,2020-04-18 21:26:12.000,Kurt Vile,Pretty Pimpin,b'lieve i'm goin down...,2024-06-17 14:43:08.999,american
Luca1_2_3,2020-04-18 21:26:12.000,Kurt Vile,Pretty Pimpin,b'lieve i'm goin down...,2024-06-17 14:43:08.999,rock
Luca1_2_3,2020-04-18 21:26:12.000,Kurt Vile,Pretty Pimpin,b'lieve i'm goin down...,2024-06-17 14:43:08.999,singer-songwriter
marisalgueiro,2023-09-28 21:44:18.000,Ne-Yo,"Push Back (Ne-Yo, Bebe Rexha, Stefflon Don)","Push Back (Ne-Yo, Bebe Rexha, Stefflon Don)",2024-06-17 13:05:00.961,dancehall
marisalgueiro,2023-09-28 21:44:18.000,Ne-Yo,"Push Back (Ne-Yo, Bebe Rexha, Stefflon Don)","Push Back (Ne-Yo, Bebe Rexha, Stefflon Don)",2024-06-17 13:05:00.961,tropical
marisalgueiro,2023-09-28 21:44:18.000,Ne-Yo,"Push Back (Ne-Yo, Bebe Rexha, Stefflon Don)","Push Back (Ne-Yo, Bebe Rexha, Stefflon Don)",2024-06-17 13:05:00.961,rnb
marisalgueiro,2023-09-28 21:44:18.000,Ne-Yo,"Push Back (Ne-Yo, Bebe Rexha, Stefflon Don)","Push Back (Ne-Yo, Bebe Rexha, Stefflon Don)",2024-06-17 13:05:00.961,concrete jungle
marisalgueiro,2023-09-28 21:44:18.000,Ne-Yo,"Push Back (Ne-Yo, Bebe Rexha, Stefflon Don)","Push Back (Ne-Yo, Bebe Rexha, Stefflon Don)",2024-06-17 13:05:00.961,tarantism
rmottafc,2021-10-27 12:31:45.000,MF DOOM,Doomsday,Best of MF,2024-06-17 13:01:06.178,hip hop
rmottafc,2021-10-27 12:31:45.000,MF DOOM,Doomsday,Best of MF,2024-06-17 13:01:06.178,underground hip-hop
rmottafc,2021-10-27 12:31:45.000,MF DOOM,Doomsday,Best of MF,2024-06-17 13:01:06.178,Hip-Hop
rmottafc,2021-10-27 12:31:45.000,MF DOOM,Doomsday,Best of MF,2024-06-17 13:01:06.178,rap
rmottafc,2021-10-27 12:31:45.000,MF DOOM,Doomsday,Best of MF,2024-06-17 13:01:06.178,mf doom
rafinhaperry,2023-12-11 15:19:16.000,Björk,Like Someone in Love,Debut,2024-06-17 15:57:50.689,alternative
rafinhaperry,2023-12-11 15:19:16.000,Björk,Like Someone in Love,Debut,2024-06-17 15:57:50.689,icelandic
rafinhaperry,2023-12-11 15:19:16.000,Björk,Like Someone in Love,Debut,2024-06-17 15:57:50.689,female vocalists
rafinhaperry,2023-12-11 15:19:16.000,Björk,Like Someone in Love,Debut,2024-06-17 15:57:50.689,electronic
rafinhaperry,2023-12-11 15:19:16.000,Björk,Like Someone in Love,Debut,2024-06-17 15:57:50.689,harp
pascgabs,2021-05-14 19:50:26.000,J. Cole,a m a r i,The Off-Season,2024-06-17 15:40:22.324,MySpotigramBot
pascgabs,2021-05-14 19:50:26.000,J. Cole,a m a r i,The Off-Season,2024-06-17 15:40:22.324,Hip-Hop
pascgabs,2021-05-14 19:50:26.000,J. Cole,a m a r i,The Off-Season,2024-06-17 15:40:22.324,rap
pascgabs,2021-05-14 19:50:26.000,J. Cole,a m a r i,The Off-Season,2024-06-17 15:40:22.324,Melodic Rap
pascgabs,2021-05-14 19:50:26.000,J. Cole,a m a r i,The Off-Season,2024-06-17 15:40:22.324,alternative rnb
Hydraine,2021-08-14 15:42:46.000,Fiona Apple,Shadowboxer,Tidal,2024-06-17 15:24:46.936,female vocalists
Hydraine,2021-08-14 15:42:46.000,Fiona Apple,Shadowboxer,Tidal,2024-06-17 15:24:46.936,piano
Hydraine,2021-08-14 15:42:46.000,Fiona Apple,Shadowboxer,Tidal,2024-06-17 15:24:46.936,singer-songwriter
Hydraine,2021-08-14 15:42:46.000,Fiona Apple,Shadowboxer,Tidal,2024-06-17 15:24:46.936,alternative
Hydraine,2021-08-14 15:42:46.000,Fiona Apple,Shadowboxer,Tidal,2024-06-17 15:24:46.936,fiona apple
Hydraine,2023-08-08 18:42:00.000,okaywill,Tomorrow,Tomorrow,2024-06-17 15:17:18.387,Korean
Hydraine,2023-08-08 18:42:00.000,okaywill,Tomorrow,Tomorrow,2024-06-17 15:17:18.387,k-pop
Hydraine,2023-08-08 18:42:00.000,okaywill,Tomorrow,Tomorrow,2024-06-17 15:17:18.387,Kpop
Hydraine,2023-08-08 18:42:00.000,okaywill,Tomorrow,Tomorrow,2024-06-17 15:17:18.387,pop
Hydraine,2023-08-08 18:42:00.000,okaywill,Tomorrow,Tomorrow,2024-06-17 15:17:18.387,bts
isaaflintz,2019-04-28 13:18:15.000,Elvis Presley,Can't Help Falling in Love,Blue Hawaii,2024-06-17 15:00:05.072,oldies
isaaflintz,2019-04-28 13:18:15.000,Elvis Presley,Can't Help Falling in Love,Blue Hawaii,2024-06-17 15:00:05.072,60s
isaaflintz,2019-04-28 13:18:15.000,Elvis Presley,Can't Help Falling in Love,Blue Hawaii,2024-06-17 15:00:05.072,classic rock
isaaflintz,2019-04-28 13:18:15.000,Elvis Presley,Can't Help Falling in Love,Blue Hawaii,2024-06-17 15:00:05.072,Love
isaaflintz,2019-04-28 13:18:15.000,Elvis Presley,Can't Help Falling in Love,Blue Hawaii,2024-06-17 15:00:05.072,rock
isaaflintz,2023-10-17 20:55:47.000,Kanye West,POWER,My Beautiful Dark Twisted Fantasy,2024-06-17 14:45:14.146,Hip-Hop
isaaflintz,2023-10-17 20:55:47.000,Kanye West,POWER,My Beautiful Dark Twisted Fantasy,2024-06-17 14:45:14.146,rap
isaaflintz,2023-10-17 20:55:47.000,Kanye West,POWER,My Beautiful Dark Twisted Fantasy,2024-06-17 14:45:14.146,hip hop
isaaflintz,2023-10-17 20:55:47.000,Kanye West,POWER,My Beautiful Dark Twisted Fantasy,2024-06-17 14:45:14.146,Kanye West
isaaflintz,2023-10-17 20:55:47.000,Kanye West,POWER,My Beautiful Dark Twisted Fantasy,2024-06-17 14:45:14.146,power
rafinhaperry,2023-10-29 22:06:03.000,Pink Floyd,Any Colour You Like,The Dark Side of the Moon,2024-06-17 15:58:14.652,Progressive rock
rafinhaperry,2023-10-29 22:06:03.000,Pink Floyd,Any Colour You Like,The Dark Side of the Moon,2024-06-17 15:58:14.652,classic rock
rafinhaperry,2023-10-29 22:06:03.000,Pink Floyd,Any Colour You Like,The Dark Side of the Moon,2024-06-17 15:58:14.652,Psychedelic Rock
rafinhaperry,2023-10-29 22:06:03.000,Pink Floyd,Any Colour You Like,The Dark Side of the Moon,2024-06-17 15:58:14.652,rock
rafinhaperry,2023-10-29 22:06:03.000,Pink Floyd,Any Colour You Like,The Dark Side of the Moon,2024-06-17 15:58:14.652,Pink Floyd
isaaflintz,2021-06-28 17:34:34.000,Mitski,I Bet on Losing Dogs,Puberty 2,2024-06-17 14:50:10.911,indie rock
isaaflintz,2021-06-28 17:34:34.000,Mitski,I Bet on Losing Dogs,Puberty 2,2024-06-17 14:50:10.911,indie pop
isaaflintz,2021-06-28 17:34:34.000,Mitski,I Bet on Losing Dogs,Puberty 2,2024-06-17 14:50:10.911,dream pop
isaaflintz,2021-06-28 17:34:34.000,Mitski,I Bet on Losing Dogs,Puberty 2,2024-06-17 14:50:10.911,singer-songwriter
isaaflintz,2021-06-28 17:34:34.000,Mitski,I Bet on Losing Dogs,Puberty 2,2024-06-17 14:50:10.911,Neo-Psychedelia
isaaflintz,2020-12-21 18:44:31.000,Dua Lipa,Don't Start Now,Don't Start Now,2024-06-17 14:52:24.439,pop
isaaflintz,2020-12-21 18:44:31.000,Dua Lipa,Don't Start Now,Don't Start Now,2024-06-17 14:52:24.439,Disco
isaaflintz,2020-12-21 18:44:31.000,Dua Lipa,Don't Start Now,Don't Start Now,2024-06-17 14:52:24.439,nu-disco
isaaflintz,2020-12-21 18:44:31.000,Dua Lipa,Don't Start Now,Don't Start Now,2024-06-17 14:52:24.439,dance
isaaflintz,2020-12-21 18:44:31.000,Dua Lipa,Don't Start Now,Don't Start Now,2024-06-17 14:52:24.439,dance-pop
Luca1_2_3,2024-05-16 17:52:30.000,Nu Genea,Tienaté,Bar Mediterraneo,2024-06-17 14:35:48.271,MySpotigramBot
Luca1_2_3,2024-05-16 17:52:30.000,Nu Genea,Tienaté,Bar Mediterraneo,2024-06-17 14:35:48.271,-1001747063611
Luca1_2_3,2024-05-16 17:52:30.000,Nu Genea,Tienaté,Bar Mediterraneo,2024-06-17 14:35:48.271,fip
Luca1_2_3,2024-05-16 17:52:30.000,Nu Genea,Tienaté,Bar Mediterraneo,2024-06-17 14:35:48.271,-1001190477876
Luca1_2_3,2024-05-16 17:52:30.000,Nu Genea,Tienaté,Bar Mediterraneo,2024-06-17 14:35:48.271,-1001819731063
marisalgueiro,2024-03-12 17:02:34.000,Ariana Grande,true story,eternal sunshine (slightly deluxe),2024-06-17 13:03:53.101,AOTY
marisalgueiro,2024-03-12 17:02:34.000,Ariana Grande,true story,eternal sunshine (slightly deluxe),2024-06-17 13:03:53.101,pop
marisalgueiro,2024-03-12 17:02:34.000,Ariana Grande,true story,eternal sunshine (slightly deluxe),2024-06-17 13:03:53.101,rnb
marisalgueiro,2024-03-12 17:02:34.000,Ariana Grande,true story,eternal sunshine (slightly deluxe),2024-06-17 13:03:53.101,eternal sunshine
marisalgueiro,2024-03-12 17:02:34.000,Ariana Grande,true story,eternal sunshine (slightly deluxe),2024-06-17 13:03:53.101,Ariana Grande
pedrokuchpil,2021-10-16 00:44:11.000,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,MM..FOOD,2024-06-17 15:50:01.740,abstract hip hop
pedrokuchpil,2021-10-16 00:44:11.000,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,MM..FOOD,2024-06-17 15:50:01.740,MySpotigramBot
pedrokuchpil,2021-10-16 00:44:11.000,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,MM..FOOD,2024-06-17 15:50:01.740,rap
pedrokuchpil,2021-10-16 00:44:11.000,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,MM..FOOD,2024-06-17 15:50:01.740,east coast hip hop
